Date,Product,Category,Quantity Sold,Unit Price,Revenue,Prescription Required
2023-08-14,Amoxicillin 500mg,Antibiotic,33,0.8,26.4,Yes
2023-08-14,Azithromycin 250mg,Antibiotic,32,1.11,35.52,Yes
2023-08-14,Metformin 500mg,Antidiabetic,18,0.58,10.44,Yes
2023-08-14,Amlodipine 5mg,Cardiac,30,0.76,22.8,Yes
2023-08-14,Omeprazole 20mg,Gastro,19,0.53,10.07,No
2023-08-14,Salbutamol Inhaler,Respiratory,16,3.72,59.52,Yes
2023-08-14,Vitamin C 1000mg,Supplement,28,0.39,10.92,No
2023-08-15,Paracetamol 500mg,Analgesic,24,0.24,5.76,No
2023-08-15,Ibuprofen 200mg,Analgesic,38,0.34,12.92,No
2023-08-15,Cetirizine 10mg,Antihistamine,34,0.31,10.54,No
2023-08-15,Amoxicillin 500mg,Antibiotic,18,0.87,15.66,Yes
2023-08-15,Azithromycin 250mg,Antibiotic,27,1.15,31.05,Yes
2023-08-15,Metformin 500mg,Antidiabetic,34,0.62,21.08,Yes
2023-08-15,Amlodipine 5mg,Cardiac,20,0.68,13.6,Yes
2023-08-15,Omeprazole 20mg,Gastro,39,0.59,23.01,No
2023-08-15,Salbutamol Inhaler,Respiratory,16,3.38,54.08,Yes
2023-08-15,Vitamin C 1000mg,Supplement,38,0.38,14.44,No
2023-08-16,Paracetamol 500mg,Analgesic,21,0.27,5.67,No
2023-08-16,Ibuprofen 200mg,Analgesic,15,0.37,5.55,No
2023-08-16,Cetirizine 10mg,Antihistamine,39,0.3,11.7,No
2023-08-16,Amoxicillin 500mg,Antibiotic,23,0.87,20.01,Yes
2023-08-16,Azithromycin 250mg,Antibiotic,18,1.07,19.26,Yes
2023-08-16,Metformin 500mg,Antidiabetic,36,0.63,22.68,Yes
2023-08-16,Amlodipine 5mg,Cardiac,39,0.7,27.3,Yes
2023-08-16,Omeprazole 20mg,Gastro,26,0.58,15.08,No
2023-08-16,Salbutamol Inhaler,Respiratory,36,3.68,132.48,Yes
2023-08-16,Vitamin C 1000mg,Supplement,36,0.39,14.04,No
2023-08-17,Paracetamol 500mg,Analgesic,41,0.27,11.07,No
2023-08-17,Ibuprofen 200mg,Analgesic,36,0.35,12.6,No
2023-08-17,Cetirizine 10mg,Antihistamine,21,0.29,6.09,No
2023-08-17,Amoxicillin 500mg,Antibiotic,40,0.78,31.2,Yes
2023-08-17,Azithromycin 250mg,Antibiotic,27,1.05,28.35,Yes
2023-08-17,Metformin 500mg,Antidiabetic,30,0.65,19.5,Yes
2023-08-17,Amlodipine 5mg,Cardiac,25,0.71,17.75,Yes
2023-08-17,Omeprazole 20mg,Gastro,34,0.55,18.7,No
2023-08-17,Salbutamol Inhaler,Respiratory,38,3.72,141.36,Yes
2023-08-17,Vitamin C 1000mg,Supplement,32,0.43,13.76,No
2023-08-18,Paracetamol 500mg,Analgesic,36,0.25,9.0,No
2023-08-18,Ibuprofen 200mg,Analgesic,21,0.37,7.77,No
2023-08-18,Cetirizine 10mg,Antihistamine,24,0.29,6.96,No
2023-08-18,Amoxicillin 500mg,Antibiotic,32,0.88,28.16,Yes
2023-08-18,Azithromycin 250mg,Antibiotic,14,1.09,15.26,Yes
2023-08-18,Metformin 500mg,Antidiabetic,20,0.65,13.0,Yes
2023-08-18,Amlodipine 5mg,Cardiac,33,0.71,23.43,Yes
2023-08-18,Omeprazole 20mg,Gastro,36,0.58,20.88,No
2023-08-18,Salbutamol Inhaler,Respiratory,16,3.73,59.68,Yes
2023-08-18,Vitamin C 1000mg,Supplement,17,0.41,6.97,No
2023-08-19,Paracetamol 500mg,Analgesic,24,0.25,6.0,No
2023-08-19,Ibuprofen 200mg,Analgesic,30,0.36,10.8,No
2023-08-19,Cetirizine 10mg,Antihistamine,26,0.31,8.06,No
2023-08-19,Amoxicillin 500mg,Antibiotic,25,0.84,21.0,Yes
2023-08-19,Azithromycin 250mg,Antibiotic,28,1.17,32.76,Yes
2023-08-19,Metformin 500mg,Antidiabetic,27,0.58,15.66,Yes
2023-08-19,Amlodipine 5mg,Cardiac,19,0.72,13.68,Yes
2023-08-19,Omeprazole 20mg,Gastro,25,0.55,13.75,No
2023-08-19,Salbutamol Inhaler,Respiratory,25,3.54,88.5,Yes
2023-08-19,Vitamin C 1000mg,Supplement,13,0.43,5.59,No
2023-08-20,Paracetamol 500mg,Analgesic,25,0.25,6.25,No
2023-08-20,Ibuprofen 200mg,Analgesic,28,0.37,10.36,No
2023-08-20,Cetirizine 10mg,Antihistamine,25,0.32,8.0,No
2023-08-20,Amoxicillin 500mg,Antibiotic,21,0.8,16.8,Yes
2023-08-20,Azithromycin 250mg,Antibiotic,28,1.14,31.92,Yes
2023-08-20,Metformin 500mg,Antidiabetic,16,0.65,10.4,Yes
2023-08-20,Amlodipine 5mg,Cardiac,33,0.69,22.77,Yes
2023-08-20,Omeprazole 20mg,Gastro,21,0.55,11.55,No
2023-08-20,Salbutamol Inhaler,Respiratory,27,3.57,96.39,Yes
2023-08-20,Vitamin C 1000mg,Supplement,17,0.44,7.48,No
2023-08-21,Paracetamol 500mg,Analgesic,25,0.27,6.75,No
2023-08-21,Ibuprofen 200mg,Analgesic,27,0.38,10.26,No
2023-08-21,Cetirizine 10mg,Antihistamine,16,0.29,4.64,No
2023-08-21,Amoxicillin 500mg,Antibiotic,17,0.83,14.11,Yes
2023-08-21,Azithromycin 250mg,Antibiotic,32,1.09,34.88,Yes
2023-08-21,Metformin 500mg,Antidiabetic,35,0.57,19.95,Yes
2023-08-21,Amlodipine 5mg,Cardiac,16,0.74,11.84,Yes
2023-08-21,Omeprazole 20mg,Gastro,33,0.59,19.47,No
2023-08-21,Salbutamol Inhaler,Respiratory,25,3.43,85.75,Yes
2023-08-21,Vitamin C 1000mg,Supplement,31,0.4,12.4,No
2023-08-22,Paracetamol 500mg,Analgesic,29,0.24,6.96,No
2023-08-22,Ibuprofen 200mg,Analgesic,11,0.36,3.96,No
2023-08-22,Cetirizine 10mg,Antihistamine,27,0.3,8.1,No
2023-08-22,Amoxicillin 500mg,Antibiotic,20,0.79,15.8,Yes
2023-08-22,Azithromycin 250mg,Antibiotic,20,1.13,22.6,Yes
2023-08-22,Metformin 500mg,Antidiabetic,30,0.59,17.7,Yes
2023-08-22,Amlodipine 5mg,Cardiac,26,0.67,17.42,Yes
2023-08-22,Omeprazole 20mg,Gastro,20,0.57,11.4,No
2023-08-22,Salbutamol Inhaler,Respiratory,19,3.34,63.46,Yes
2023-08-22,Vitamin C 1000mg,Supplement,27,0.39,10.53,No
2023-08-23,Paracetamol 500mg,Analgesic,19,0.24,4.56,No
2023-08-23,Ibuprofen 200mg,Analgesic,40,0.33,13.2,No
2023-08-23,Cetirizine 10mg,Antihistamine,29,0.31,8.99,No
2023-08-23,Amoxicillin 500mg,Antibiotic,17,0.84,14.28,Yes
2023-08-23,Azithromycin 250mg,Antibiotic,19,1.07,20.33,Yes
2023-08-23,Metformin 500mg,Antidiabetic,32,0.58,18.56,Yes
2023-08-23,Amlodipine 5mg,Cardiac,27,0.69,18.63,Yes
2023-08-23,Omeprazole 20mg,Gastro,31,0.59,18.29,No
2023-08-23,Salbutamol Inhaler,Respiratory,31,3.48,107.88,Yes
2023-08-23,Vitamin C 1000mg,Supplement,31,0.38,11.78,No
2023-08-24,Paracetamol 500mg,Analgesic,19,0.26,4.94,No
2023-08-24,Ibuprofen 200mg,Analgesic,29,0.38,11.02,No
2023-08-24,Cetirizine 10mg,Antihistamine,32,0.29,9.28,No
2023-08-24,Amoxicillin 500mg,Antibiotic,37,0.79,29.23,Yes
2023-08-24,Azithromycin 250mg,Antibiotic,41,1.14,46.74,Yes
2023-08-24,Metformin 500mg,Antidiabetic,19,0.61,11.59,Yes
2023-08-24,Amlodipine 5mg,Cardiac,24,0.74,17.76,Yes
2023-08-24,Omeprazole 20mg,Gastro,33,0.53,17.49,No
2023-08-24,Salbutamol Inhaler,Respiratory,20,3.46,69.2,Yes
2023-08-24,Vitamin C 1000mg,Supplement,32,0.42,13.44,No
2023-08-25,Paracetamol 500mg,Analgesic,28,0.25,7.0,No
2023-08-25,Ibuprofen 200mg,Analgesic,25,0.36,9.0,No
2023-08-25,Cetirizine 10mg,Antihistamine,34,0.31,10.54,No
2023-08-25,Amoxicillin 500mg,Antibiotic,16,0.77,12.32,Yes
2023-08-25,Azithromycin 250mg,Antibiotic,20,1.05,21.0,Yes
2023-08-25,Metformin 500mg,Antidiabetic,29,0.61,17.69,Yes
2023-08-25,Amlodipine 5mg,Cardiac,20,0.69,13.8,Yes
2023-08-25,Omeprazole 20mg,Gastro,20,0.55,11.0,No
2023-08-25,Salbutamol Inhaler,Respiratory,22,3.53,77.66,Yes
2023-08-25,Vitamin C 1000mg,Supplement,26,0.41,10.66,No
2023-08-26,Paracetamol 500mg,Analgesic,23,0.25,5.75,No
2023-08-26,Ibuprofen 200mg,Analgesic,30,0.35,10.5,No
2023-08-26,Cetirizine 10mg,Antihistamine,26,0.31,8.06,No
2023-08-26,Amoxicillin 500mg,Antibiotic,16,0.86,13.76,Yes
2023-08-26,Azithromycin 250mg,Antibiotic,26,1.11,28.86,Yes
2023-08-26,Metformin 500mg,Antidiabetic,19,0.6,11.4,Yes
2023-08-26,Amlodipine 5mg,Cardiac,25,0.68,17.0,Yes
2023-08-26,Omeprazole 20mg,Gastro,25,0.6,15.0,No
2023-08-26,Salbutamol Inhaler,Respiratory,22,3.52,77.44,Yes
2023-08-26,Vitamin C 1000mg,Supplement,32,0.43,13.76,No
2023-08-27,Paracetamol 500mg,Analgesic,16,0.25,4.0,No
2023-08-27,Ibuprofen 200mg,Analgesic,29,0.34,9.86,No
2023-08-27,Cetirizine 10mg,Antihistamine,13,0.32,4.16,No
2023-08-27,Amoxicillin 500mg,Antibiotic,22,0.86,18.92,Yes
2023-08-27,Azithromycin 250mg,Antibiotic,26,1.05,27.3,Yes
2023-08-27,Metformin 500mg,Antidiabetic,26,0.58,15.08,Yes
2023-08-27,Amlodipine 5mg,Cardiac,23,0.75,17.25,Yes
2023-08-27,Omeprazole 20mg,Gastro,16,0.6,9.6,No
2023-08-27,Salbutamol Inhaler,Respiratory,19,3.39,64.41,Yes
2023-08-27,Vitamin C 1000mg,Supplement,30,0.43,12.9,No
2023-08-28,Paracetamol 500mg,Analgesic,17,0.24,4.08,No
2023-08-28,Ibuprofen 200mg,Analgesic,37,0.34,12.58,No
2023-08-28,Cetirizine 10mg,Antihistamine,29,0.29,8.41,No
2023-08-28,Amoxicillin 500mg,Antibiotic,22,0.88,19.36,Yes
2023-08-28,Azithromycin 250mg,Antibiotic,22,1.09,23.98,Yes
2023-08-28,Metformin 500mg,Antidiabetic,39,0.61,23.79,Yes
2023-08-28,Amlodipine 5mg,Cardiac,24,0.75,18.0,Yes
2023-08-28,Omeprazole 20mg,Gastro,24,0.55,13.2,No
2023-08-28,Salbutamol Inhaler,Respiratory,27,3.59,96.93,Yes
2023-08-28,Vitamin C 1000mg,Supplement,13,0.41,5.33,No
2023-08-29,Paracetamol 500mg,Analgesic,20,0.24,4.8,No
2023-08-29,Ibuprofen 200mg,Analgesic,36,0.34,12.24,No
2023-08-29,Cetirizine 10mg,Antihistamine,30,0.32,9.6,No
2023-08-29,Amoxicillin 500mg,Antibiotic,28,0.81,22.68,Yes
2023-08-29,Azithromycin 250mg,Antibiotic,20,1.1,22.0,Yes
2023-08-29,Metformin 500mg,Antidiabetic,25,0.61,15.25,Yes
2023-08-29,Amlodipine 5mg,Cardiac,29,0.68,19.72,Yes
2023-08-29,Omeprazole 20mg,Gastro,21,0.53,11.13,No
2023-08-29,Salbutamol Inhaler,Respiratory,25,3.75,93.75,Yes
2023-08-29,Vitamin C 1000mg,Supplement,13,0.42,5.46,No
2023-08-30,Paracetamol 500mg,Analgesic,26,0.27,7.02,No
2023-08-30,Ibuprofen 200mg,Analgesic,24,0.33,7.92,No
2023-08-30,Cetirizine 10mg,Antihistamine,10,0.29,2.9,No
2023-08-30,Amoxicillin 500mg,Antibiotic,29,0.82,23.78,Yes
2023-08-30,Azithromycin 250mg,Antibiotic,10,1.17,11.7,Yes
2023-08-30,Metformin 500mg,Antidiabetic,17,0.58,9.86,Yes
2023-08-30,Amlodipine 5mg,Cardiac,8,0.77,6.16,Yes
2023-08-30,Omeprazole 20mg,Gastro,23,0.57,13.11,No
2023-08-30,Salbutamol Inhaler,Respiratory,14,3.62,50.68,Yes
2023-08-30,Vitamin C 1000mg,Supplement,31,0.43,13.33,No
2023-08-31,Paracetamol 500mg,Analgesic,18,0.27,4.86,No
2023-08-31,Ibuprofen 200mg,Analgesic,38,0.34,12.92,No
2023-08-31,Cetirizine 10mg,Antihistamine,19,0.29,5.51,No
2023-08-31,Amoxicillin 500mg,Antibiotic,22,0.79,17.38,Yes
2023-08-31,Azithromycin 250mg,Antibiotic,20,1.17,23.4,Yes
2023-08-31,Metformin 500mg,Antidiabetic,35,0.58,20.3,Yes
2023-08-31,Amlodipine 5mg,Cardiac,26,0.67,17.42,Yes
2023-08-31,Omeprazole 20mg,Gastro,32,0.58,18.56,No
2023-08-31,Salbutamol Inhaler,Respiratory,15,3.49,52.35,Yes
2023-08-31,Vitamin C 1000mg,Supplement,21,0.41,8.61,No
2023-09-01,Paracetamol 500mg,Analgesic,16,0.26,4.16,No
2023-09-01,Ibuprofen 200mg,Analgesic,14,0.35,4.9,No
2023-09-01,Cetirizine 10mg,Antihistamine,13,0.33,4.29,No
2023-09-01,Amoxicillin 500mg,Antibiotic,22,0.78,17.16,Yes
2023-09-01,Azithromycin 250mg,Antibiotic,13,1.07,13.91,Yes
2023-09-01,Metformin 500mg,Antidiabetic,29,0.63,18.27,Yes
2023-09-01,Amlodipine 5mg,Cardiac,20,0.75,15.0,Yes
2023-09-01,Omeprazole 20mg,Gastro,31,0.6,18.6,No
2023-09-01,Salbutamol Inhaler,Respiratory,35,3.7,129.5,Yes
2023-09-01,Vitamin C 1000mg,Supplement,27,0.4,10.8,No
2023-09-02,Paracetamol 500mg,Analgesic,23,0.25,5.75,No
2023-09-02,Ibuprofen 200mg,Analgesic,21,0.33,6.93,No
2023-09-02,Cetirizine 10mg,Antihistamine,14,0.31,4.34,No
2023-09-02,Amoxicillin 500mg,Antibiotic,25,0.83,20.75,Yes
2023-09-02,Azithromycin 250mg,Antibiotic,16,1.14,18.24,Yes
2023-09-02,Metformin 500mg,Antidiabetic,28,0.63,17.64,Yes
2023-09-02,Amlodipine 5mg,Cardiac,25,0.71,17.75,Yes
2023-09-02,Omeprazole 20mg,Gastro,28,0.56,15.68,No
2023-09-02,Salbutamol Inhaler,Respiratory,16,3.51,56.16,Yes
2023-09-02,Vitamin C 1000mg,Supplement,34,0.41,13.94,No
2023-09-03,Paracetamol 500mg,Analgesic,9,0.27,2.43,No
2023-09-03,Ibuprofen 200mg,Analgesic,13,0.34,4.42,No
2023-09-03,Cetirizine 10mg,Antihistamine,19,0.3,5.7,No
2023-09-03,Amoxicillin 500mg,Antibiotic,21,0.83,17.43,Yes
2023-09-03,Azithromycin 250mg,Antibiotic,12,1.08,12.96,Yes
2023-09-03,Metformin 500mg,Antidiabetic,25,0.57,14.25,Yes
2023-09-03,Amlodipine 5mg,Cardiac,11,0.68,7.48,Yes
2023-09-03,Omeprazole 20mg,Gastro,15,0.6,9.0,No
2023-09-03,Salbutamol Inhaler,Respiratory,14,3.4,47.6,Yes
2023-09-03,Vitamin C 1000mg,Supplement,17,0.4,6.8,No
2023-09-04,Paracetamol 500mg,Analgesic,13,0.27,3.51,No
2023-09-04,Ibuprofen 200mg,Analgesic,21,0.37,7.77,No
2023-09-04,Cetirizine 10mg,Antihistamine,23,0.3,6.9,No
2023-09-04,Amoxicillin 500mg,Antibiotic,23,0.82,18.86,Yes
2023-09-04,Azithromycin 250mg,Antibiotic,18,1.12,20.16,Yes
2023-09-04,Metformin 500mg,Antidiabetic,27,0.59,15.93,Yes
2023-09-04,Amlodipine 5mg,Cardiac,20,0.72,14.4,Yes
2023-09-04,Omeprazole 20mg,Gastro,19,0.56,10.64,No
2023-09-04,Salbutamol Inhaler,Respiratory,23,3.55,81.65,Yes
2023-09-04,Vitamin C 1000mg,Supplement,18,0.41,7.38,No
2023-09-05,Paracetamol 500mg,Analgesic,33,0.25,8.25,No
2023-09-05,Ibuprofen 200mg,Analgesic,29,0.35,10.15,No
2023-09-05,Cetirizine 10mg,Antihistamine,38,0.31,11.78,No
2023-09-05,Amoxicillin 500mg,Antibiotic,30,0.78,23.4,Yes
2023-09-05,Azithromycin 250mg,Antibiotic,22,1.07,23.54,Yes
2023-09-05,Metformin 500mg,Antidiabetic,17,0.65,11.05,Yes
2023-09-05,Amlodipine 5mg,Cardiac,31,0.7,21.7,Yes
2023-09-05,Omeprazole 20mg,Gastro,36,0.54,19.44,No
2023-09-05,Salbutamol Inhaler,Respiratory,29,3.8,110.2,Yes
2023-09-05,Vitamin C 1000mg,Supplement,24,0.42,10.08,No
2023-09-06,Paracetamol 500mg,Analgesic,37,0.25,9.25,No
2023-09-06,Ibuprofen 200mg,Analgesic,15,0.34,5.1,No
2023-09-06,Cetirizine 10mg,Antihistamine,27,0.31,8.37,No
2023-09-06,Amoxicillin 500mg,Antibiotic,19,0.77,14.63,Yes
2023-09-06,Azithromycin 250mg,Antibiotic,15,1.05,15.75,Yes
2023-09-06,Metformin 500mg,Antidiabetic,39,0.59,23.01,Yes
2023-09-06,Amlodipine 5mg,Cardiac,27,0.67,18.09,Yes
2023-09-06,Omeprazole 20mg,Gastro,23,0.54,12.42,No
2023-09-06,Salbutamol Inhaler,Respiratory,33,3.73,123.09,Yes
2023-09-06,Vitamin C 1000mg,Supplement,29,0.4,11.6,No
2023-09-07,Paracetamol 500mg,Analgesic,20,0.26,5.2,No
2023-09-07,Ibuprofen 200mg,Analgesic,16,0.38,6.08,No
2023-09-07,Cetirizine 10mg,Antihistamine,19,0.32,6.08,No
2023-09-07,Amoxicillin 500mg,Antibiotic,26,0.87,22.62,Yes
2023-09-07,Azithromycin 250mg,Antibiotic,35,1.18,41.3,Yes
2023-09-07,Metformin 500mg,Antidiabetic,35,0.63,22.05,Yes
2023-09-07,Amlodipine 5mg,Cardiac,26,0.69,17.94,Yes
2023-09-07,Omeprazole 20mg,Gastro,18,0.58,10.44,No
2023-09-07,Salbutamol Inhaler,Respiratory,33,3.77,124.41,Yes
2023-09-07,Vitamin C 1000mg,Supplement,22,0.42,9.24,No
2023-09-08,Paracetamol 500mg,Analgesic,31,0.27,8.37,No
2023-09-08,Ibuprofen 200mg,Analgesic,17,0.37,6.29,No
2023-09-08,Cetirizine 10mg,Antihistamine,12,0.32,3.84,No
2023-09-08,Amoxicillin 500mg,Antibiotic,27,0.83,22.41,Yes
2023-09-08,Azithromycin 250mg,Antibiotic,36,1.19,42.84,Yes
2023-09-08,Metformin 500mg,Antidiabetic,22,0.62,13.64,Yes
2023-09-08,Amlodipine 5mg,Cardiac,19,0.73,13.87,Yes
2023-09-08,Omeprazole 20mg,Gastro,18,0.54,9.72,No
2023-09-08,Salbutamol Inhaler,Respiratory,22,3.59,78.98,Yes
2023-09-08,Vitamin C 1000mg,Supplement,15,0.42,6.3,No
2023-09-09,Paracetamol 500mg,Analgesic,30,0.25,7.5,No
2023-09-09,Ibuprofen 200mg,Analgesic,17,0.37,6.29,No
2023-09-09,Cetirizine 10mg,Antihistamine,22,0.32,7.04,No
2023-09-09,Amoxicillin 500mg,Antibiotic,33,0.79,26.07,Yes
2023-09-09,Azithromycin 250mg,Antibiotic,30,1.16,34.8,Yes
2023-09-09,Metformin 500mg,Antidiabetic,22,0.65,14.3,Yes
2023-09-09,Amlodipine 5mg,Cardiac,15,0.69,10.35,Yes
2023-09-09,Omeprazole 20mg,Gastro,24,0.56,13.44,No
2023-09-09,Salbutamol Inhaler,Respiratory,24,3.66,87.84,Yes
2023-09-09,Vitamin C 1000mg,Supplement,19,0.39,7.41,No
2023-09-10,Paracetamol 500mg,Analgesic,33,0.25,8.25,No
2023-09-10,Ibuprofen 200mg,Analgesic,30,0.36,10.8,No
2023-09-10,Cetirizine 10mg,Antihistamine,13,0.29,3.77,No
2023-09-10,Amoxicillin 500mg,Antibiotic,28,0.84,23.52,Yes
2023-09-10,Azithromycin 250mg,Antibiotic,30,1.09,32.7,Yes
2023-09-10,Metformin 500mg,Antidiabetic,17,0.6,10.2,Yes
2023-09-10,Amlodipine 5mg,Cardiac,25,0.76,19.0,Yes
2023-09-10,Omeprazole 20mg,Gastro,19,0.58,11.02,No
2023-09-10,Salbutamol Inhaler,Respiratory,23,3.47,79.81,Yes
2023-09-10,Vitamin C 1000mg,Supplement,14,0.44,6.16,No
2023-09-11,Paracetamol 500mg,Analgesic,22,0.26,5.72,No
2023-09-11,Ibuprofen 200mg,Analgesic,21,0.34,7.14,No
2023-09-11,Cetirizine 10mg,Antihistamine,22,0.32,7.04,No
2023-09-11,Amoxicillin 500mg,Antibiotic,27,0.83,22.41,Yes
2023-09-11,Azithromycin 250mg,Antibiotic,24,1.08,25.92,Yes
2023-09-11,Metformin 500mg,Antidiabetic,32,0.62,19.84,Yes
2023-09-11,Amlodipine 5mg,Cardiac,21,0.77,16.17,Yes
2023-09-11,Omeprazole 20mg,Gastro,15,0.58,8.7,No
2023-09-11,Salbutamol Inhaler,Respiratory,17,3.72,63.24,Yes
2023-09-11,Vitamin C 1000mg,Supplement,21,0.44,9.24,No
2023-09-12,Paracetamol 500mg,Analgesic,27,0.25,6.75,No
2023-09-12,Ibuprofen 200mg,Analgesic,22,0.38,8.36,No
2023-09-12,Cetirizine 10mg,Antihistamine,25,0.31,7.75,No
2023-09-12,Amoxicillin 500mg,Antibiotic,31,0.85,26.35,Yes
2023-09-12,Azithromycin 250mg,Antibiotic,19,1.06,20.14,Yes
2023-09-12,Metformin 500mg,Antidiabetic,17,0.61,10.37,Yes
2023-09-12,Amlodipine 5mg,Cardiac,35,0.71,24.85,Yes
2023-09-12,Omeprazole 20mg,Gastro,10,0.6,6.0,No
2023-09-12,Salbutamol Inhaler,Respiratory,26,3.59,93.34,Yes
2023-09-12,Vitamin C 1000mg,Supplement,29,0.43,12.47,No
2023-09-13,Paracetamol 500mg,Analgesic,13,0.27,3.51,No
2023-09-13,Ibuprofen 200mg,Analgesic,35,0.38,13.3,No
2023-09-13,Cetirizine 10mg,Antihistamine,34,0.32,10.88,No
2023-09-13,Amoxicillin 500mg,Antibiotic,22,0.84,18.48,Yes
2023-09-13,Azithromycin 250mg,Antibiotic,20,1.09,21.8,Yes
2023-09-13,Metformin 500mg,Antidiabetic,36,0.59,21.24,Yes
2023-09-13,Amlodipine 5mg,Cardiac,16,0.71,11.36,Yes
2023-09-13,Omeprazole 20mg,Gastro,25,0.56,14.0,No
2023-09-13,Salbutamol Inhaler,Respiratory,14,3.71,51.94,Yes
2023-09-13,Vitamin C 1000mg,Supplement,28,0.4,11.2,No
2023-09-14,Paracetamol 500mg,Analgesic,18,0.25,4.5,No
2023-09-14,Ibuprofen 200mg,Analgesic,21,0.38,7.98,No
2023-09-14,Cetirizine 10mg,Antihistamine,31,0.31,9.61,No
2023-09-14,Amoxicillin 500mg,Antibiotic,29,0.83,24.07,Yes
2023-09-14,Azithromycin 250mg,Antibiotic,27,1.11,29.97,Yes
2023-09-14,Metformin 500mg,Antidiabetic,21,0.6,12.6,Yes
2023-09-14,Amlodipine 5mg,Cardiac,28,0.76,21.28,Yes
2023-09-14,Omeprazole 20mg,Gastro,34,0.6,20.4,No
2023-09-14,Salbutamol Inhaler,Respiratory,31,3.67,113.77,Yes
2023-09-14,Vitamin C 1000mg,Supplement,35,0.44,15.4,No
2023-09-15,Paracetamol 500mg,Analgesic,21,0.27,5.67,No
2023-09-15,Ibuprofen 200mg,Analgesic,20,0.38,7.6,No
2023-09-15,Cetirizine 10mg,Antihistamine,15,0.31,4.65,No
2023-09-15,Amoxicillin 500mg,Antibiotic,9,0.83,7.47,Yes
2023-09-15,Azithromycin 250mg,Antibiotic,25,1.14,28.5,Yes
2023-09-15,Metformin 500mg,Antidiabetic,34,0.64,21.76,Yes
2023-09-15,Amlodipine 5mg,Cardiac,19,0.67,12.73,Yes
2023-09-15,Omeprazole 20mg,Gastro,12,0.57,6.84,No
2023-09-15,Salbutamol Inhaler,Respiratory,31,3.42,106.02,Yes
2023-09-15,Vitamin C 1000mg,Supplement,32,0.39,12.48,No
2023-09-16,Paracetamol 500mg,Analgesic,17,0.26,4.42,No
2023-09-16,Ibuprofen 200mg,Analgesic,24,0.35,8.4,No
2023-09-16,Cetirizine 10mg,Antihistamine,14,0.29,4.06,No
2023-09-16,Amoxicillin 500mg,Antibiotic,27,0.8,21.6,Yes
2023-09-16,Azithromycin 250mg,Antibiotic,14,1.05,14.7,Yes
2023-09-16,Metformin 500mg,Antidiabetic,30,0.58,17.4,Yes
2023-09-16,Amlodipine 5mg,Cardiac,22,0.74,16.28,Yes
2023-09-16,Omeprazole 20mg,Gastro,13,0.56,7.28,No
2023-09-16,Salbutamol Inhaler,Respiratory,27,3.63,98.01,Yes
2023-09-16,Vitamin C 1000mg,Supplement,15,0.42,6.3,No
2023-09-17,Paracetamol 500mg,Analgesic,10,0.27,2.7,No
2023-09-17,Ibuprofen 200mg,Analgesic,29,0.35,10.15,No
2023-09-17,Cetirizine 10mg,Antihistamine,9,0.31,2.79,No
2023-09-17,Amoxicillin 500mg,Antibiotic,24,0.79,18.96,Yes
2023-09-17,Azithromycin 250mg,Antibiotic,21,1.18,24.78,Yes
2023-09-17,Metformin 500mg,Antidiabetic,26,0.58,15.08,Yes
2023-09-17,Amlodipine 5mg,Cardiac,9,0.68,6.12,Yes
2023-09-17,Omeprazole 20mg,Gastro,18,0.54,9.72,No
2023-09-17,Salbutamol Inhaler,Respiratory,17,3.39,57.63,Yes
2023-09-17,Vitamin C 1000mg,Supplement,16,0.41,6.56,No
2023-09-18,Paracetamol 500mg,Analgesic,32,0.26,8.32,No
2023-09-18,Ibuprofen 200mg,Analgesic,25,0.38,9.5,No
2023-09-18,Cetirizine 10mg,Antihistamine,19,0.31,5.89,No
2023-09-18,Amoxicillin 500mg,Antibiotic,26,0.81,21.06,Yes
2023-09-18,Azithromycin 250mg,Antibiotic,21,1.17,24.57,Yes
2023-09-18,Metformin 500mg,Antidiabetic,25,0.66,16.5,Yes
2023-09-18,Amlodipine 5mg,Cardiac,18,0.74,13.32,Yes
2023-09-18,Omeprazole 20mg,Gastro,32,0.56,17.92,No
2023-09-18,Salbutamol Inhaler,Respiratory,30,3.83,114.9,Yes
2023-09-18,Vitamin C 1000mg,Supplement,11,0.41,4.51,No
2023-09-19,Paracetamol 500mg,Analgesic,33,0.25,8.25,No
2023-09-19,Ibuprofen 200mg,Analgesic,16,0.38,6.08,No
2023-09-19,Cetirizine 10mg,Antihistamine,35,0.3,10.5,No
2023-09-19,Amoxicillin 500mg,Antibiotic,18,0.81,14.58,Yes
2023-09-19,Azithromycin 250mg,Antibiotic,30,1.09,32.7,Yes
2023-09-19,Metformin 500mg,Antidiabetic,14,0.64,8.96,Yes
2023-09-19,Amlodipine 5mg,Cardiac,17,0.69,11.73,Yes
2023-09-19,Omeprazole 20mg,Gastro,17,0.52,8.84,No
2023-09-19,Salbutamol Inhaler,Respiratory,25,3.59,89.75,Yes
2023-09-19,Vitamin C 1000mg,Supplement,35,0.44,15.4,No
2023-09-20,Paracetamol 500mg,Analgesic,29,0.27,7.83,No
2023-09-20,Ibuprofen 200mg,Analgesic,19,0.35,6.65,No
2023-09-20,Cetirizine 10mg,Antihistamine,28,0.29,8.12,No
2023-09-20,Amoxicillin 500mg,Antibiotic,30,0.76,22.8,Yes
2023-09-20,Azithromycin 250mg,Antibiotic,17,1.14,19.38,Yes
